NACA 0012 buffer (rustfoil naca4, nside=123) — regenerate: cargo run -p rustfoil-core --example gen_spline_fixtures
  0.35972971  -0.05926978
  0.37045929  -0.05899224
  0.38128157  -0.05867258
  0.39219291  -0.05831151
  0.40318966  -0.05790975
  0.41426806  -0.05746808
  0.42542433  -0.05698728
  0.43665462  -0.05646819
  0.44795501  -0.05591165
  0.45932152  -0.05531853
  0.47075011  -0.05468972
  0.48223666  -0.05402615
  0.49377698  -0.05332873
  0.50536680  -0.05259841
  0.51700177  -0.05183616
  0.52867747  -0.05104294
  0.54038938  -0.05021974
  0.55213289  -0.04936755
  0.56390329  -0.04848736
  0.57569579  -0.04758018
  0.58750548  -0.04664703
  0.59932733  -0.04568892
  0.61115620  -0.04470687
  0.62298685  -0.04370192
  0.63481388  -0.04267510
  0.64663177  -0.04162744
  0.65843485  -0.04056001
  0.67021728  -0.03947384
  0.68197309  -0.03837000
  0.69369611  -0.03724957
  0.70537999  -0.03611365
  0.71701819  -0.03496332
  0.72860396  -0.03379973
  0.74013030  -0.03262402
  0.75158998  -0.03143737
  0.76297551  -0.03024098
  0.77427911  -0.02903611
  0.78549270  -0.02782405
  0.79660783  -0.02660614
  0.80761573  -0.02538378
  0.81850718  -0.02415845
  0.82927255  -0.02293169
  0.83990171  -0.02170513
  0.85038398  -0.02048050
  0.86070807  -0.01925966
  0.87086202  -0.01804457
  0.88083311  -0.01683735
  0.89060771  -0.01564029
  0.90017122  -0.01445585
  0.90950787  -0.01328672
  0.91860053  -0.01213583
  0.92743049  -0.01100641
  0.93597711  -0.00990200
  0.94421744  -0.00882657
  0.95212567  -0.00778454
  0.95967234  -0.00678095
  0.96682333  -0.00582156
  0.97353822  -0.00491312
  0.97976783  -0.00406371
  0.98545005  -0.00328330
  0.99050212  -0.00258486
  0.99480420  -0.00198669
  0.99815388  -0.00151873
  1.00000000  -0.00126000
